keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop
http://t.co/LiAY4FEEM5,LINK,0.0,17,30,21,Lightning Deal: OtterBox Case + Battery Charger Combo (while supplies last) http://t.co/LiAY4FEEM5 http://t.co/bWFuNnLDf7,17,30,21
http://t.co/RtFnPGGGGG,LINK,0.0,25,32,27,Deal of the Day: 54% off Yamaha RX-V675 A/V Receiver with AirPlay http://t.co/RtFnPGGGGG http://t.co/xrgoUcyudm,25,32,27
http://t.co/SnTzk4Rw8i,LINK,0.0,25,35,28,RT Amazon3PSellers: Charge your device like a boss. Save 60% on this RAVPower Backup External Battery Pack! http://t.co/SnTzk4Rw8i http://�,25,35,28
@DrSturg,USERNAME,0.0,0,0,0,DrSturg early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
beauty,OTHER,0.980000019,0,0,0,ZeroP1 the beauty of brackets = upsets!,0,0,0
@AmazonVideoUK,USERNAME,0.0,21,24,22,RT AmazonVideoUK: #Transparent is ready for the #GoldenGlobes this Sunday. Have you caught up yet? http://t.co/rNB4mrQQix,21,24,22
10011,OTHER,0.0,29,41,33,Announcing new #PrimeNow �hoods-10003 10009 10011 10012 10014. Delivering in 1-hour or less through Christmas Eve http://t.co/k6m9z3RxBF,29,41,33
10010,OTHER,0.0,33,30,31,NYC-ers Prime Now's added zips! 10001 10010 10016 10017 10018 10019 10020 10022 10036 http://t.co/eY05HtcaZC #PrimeNow,33,30,31
very best,OTHER,0.600000024,20,56,32,The very best thing about skipping toys is the fact that they contain counters #TBT http://t.co/b5VBl3Vzf6 http://t.co/AmBmCr2uvn,20,56,32
@acuadross,USERNAME,0.0,0,2,0,acuadross early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
#despicableme,HASHTAG,-0.7350000145,24,134,62,RT tartemoderne: Whaaaaaat? I'm one very happy Amazon customer. #minionsboxes #minions #despicableme #beedo #amazonprime http://t.co/3hfp�,12,67,31
@koontzdmb,USERNAME,0.0,0,0,0,koontzdmb early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
household product picks,OTHER,0.0,14,21,16,Start fresh! Browse Earth Day household product picks presented by GoodGuide http://t.co/BvazPchd1i http://t.co/RwgwvgkiNL,14,21,16
http://t.co/bjm8PcRQoS,LINK,0.0,16,38,23,Now that Black Friday is upon us some of you may be looking for deals on TVs right? We've got you covered: http://t.co/bjm8PcRQoS,16,38,23
http://t.co/7JekbmEYXP,LINK,0.0,18,28,21,Tom Arnold hit the streets asking people about their best &amp; worst gifts. See the full video: http://t.co/7JekbmEYXPhttps://t.co/8WdyDRzWW6,18,28,21
@J_B_Murray,USERNAME,0.0,0,0,0,J_B_Murray early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/rNB4mrQQix,LINK,0.0,21,24,22,RT AmazonVideoUK: #Transparent is ready for the #GoldenGlobes this Sunday. Have you caught up yet? http://t.co/rNB4mrQQix,21,24,22
@itsaku,USERNAME,0.0,0,0,0,itsaku early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/e0HHVnTJ8M,LINK,0.0,107,151,122,RT AmazonVideo: #Furious7 in theaters now and available to Pre-Order on Amazon Instant Video: http://t.co/e0HHVnTJ8M http://t.co/tjKH6HHT8B,107,151,122
@txhoudini,USERNAME,0.0,0,0,0,txhoudini early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@isabelle3474,USERNAME,0.0,0,2,0,isabelle3474 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/52Yll68Uvl,LINK,0.0,9,11,9,Today only save 70% on men's suiting from top brands--including suits sport coats and dress pants http://t.co/52Yll68Uvl,9,11,9
@rrocckstarr,USERNAME,0.0,0,1,0,rrocckstarr early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
Safes,OTHER,0.600000024,10,11,10,Today only save up to 52% off select SentrySafe Safes #DealOfTheDay http://t.co/th10PvLffb,7,7,7
@GamerAstry,USERNAME,0.0,0,0,0,GamerAstry early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@beachbound7,USERNAME,0.0,1,1,1,beachbound7 which do you prefer? The right Twix? Or the left Twix?,1,1,1
http://t.co/XzJb9WSfiq,LINK,0.0,24,24,24,Support your favorite charity and make mom smile. #MothersDay #YouShopAmazonGives https://t.co/HcXFMpl5Th http://t.co/XzJb9WSfiq,24,24,24
@kllycohen,USERNAME,0.0,0,0,0,kllycohen early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@MohammedMuhanna,USERNAME,0.0,0,0,0,MohammedMuhanna early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@EternalPhenom82,USERNAME,0.0,8,13,9,RT EternalPhenom82: amazon Hodor.  The conversation would be stimulating and enlightening.,8,13,9
@kimmyygirrl,USERNAME,1.0,1,0,0,kimmyygirrl happy birthday!,1,0,0
book worm,OTHER,0.0,12,31,18,RT wesrford: amazon RL Stine caught my curiosity but JK Rowling made me a book worm. #100Books,12,31,18
good person,OTHER,0.610000014,21,54,32,RT catastrophe_tv: Be a reasonably good person and watch #CatastropheTV now on Amazon's Facebook page: http://t.co/7VaiYBNhe6https://t.c�,21,54,32
@AlbaMixha,USERNAME,0.0,0,2,0,AlbaMixha early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@ericgerd,USERNAME,0.0,0,2,0,ericgerd early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jeffchew1,USERNAME,0.0,0,2,0,jeffchew1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@SVGoncharenko,USERNAME,0.0,0,0,0,SVGoncharenko early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@MirellaCQ,USERNAME,0.0,0,2,0,MirellaCQ early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@lifestraw,USERNAME,0.0,21,40,27,#HolidayFunFacts: Amazon customers purchased enough lifestraw water filters to sustain more than 115000 thirsty campers for a year.,21,40,27
http://t.co/YfF7xZFhch,LINK,0.0,24,32,26,RT amazongames: Just because you're home today doesn't mean you can't get great deals! http://t.co/huDw5mGSmu http://t.co/YfF7xZFhch,24,32,26
@clarkd74,USERNAME,0.0,0,0,0,clarkd74 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/JKy2DgP83U,LINK,0.0,14,31,19,RT mcwm: Solid #StarWarsDay game amazon http://t.co/TLvr4jNFJc http://t.co/JKy2DgP83U,14,31,19
@rfc2000,USERNAME,0.0,0,2,0,rfc2000 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@tylerdleighton,USERNAME,0.0,0,0,0,tylerdleighton early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#GivingTuesday,HASHTAG,0.0,66,71,67,#GivingTuesday Check out this video about how charities are using AmazonSmile donations http://t.co/olYYF2c4XAhttps://t.co/cTXUJi2RGG,66,71,67
@weichen2,USERNAME,0.0,0,2,0,weichen2 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
10018,OTHER,0.0,33,30,31,NYC-ers Prime Now's added zips! 10001 10010 10016 10017 10018 10019 10020 10022 10036 http://t.co/eY05HtcaZC #PrimeNow,33,30,31
http://t.co/5M65qjgHT4,LINK,0.0,16,35,22,Download the new washingtonpost app for Android and get 6 free months on your mobile device. http://t.co/7dxPtWRCm9 http://t.co/5M65qjgHT4,16,35,22
http://t.co/GLV8IH6Y8w,LINK,0.0,16,16,16,Make an eligible purchase and Mars Petcare will donate 10% of your purchase price to the PedigreeFound http://t.co/GLV8IH6Y8w,16,16,16
bucket list book,OTHER,-0.116666675,8,23,13,An �addictively entertaining' bucket list book: Valley of the Dolls #100Books http://t.co/ACVWxlA9fY http://t.co/uRr3QFHZ6D,8,23,13
http://t.co/FjdmlLZDfp,LINK,0.0,14,26,18,Auto-sync your selfies from your phone to the cloud with the Prime Photos app http://t.co/FjdmlLZDfp http://t.co/t1VszAbEcL,14,26,18
http://t.co/B8XQ0V9Wp2,LINK,0.0,24,36,28,Don't believe me just watch! #DealOfTheDay http://t.co/DhcuQdCTB0 http://t.co/B8XQ0V9Wp2,24,36,28
madness,OTHER,-2.700000048,26,34,28,RT amazon_movies: Unicorns may be fluffier but our Deal of the Week features Minion madness and DespicableMe! http://t.co/vFVpofVYYa htt�,26,34,28
@KimAnnZ,USERNAME,0.0,0,0,0,KimAnnZ early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
smiling boxes,OTHER,0.49000001,1,0,0,jamespoulter AmazonUK New baby and smiling boxes?! You're one lucky guy! Congrats on the new addition!,1,0,0
@FratFit,USERNAME,0.0,0,0,0,FratFit early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/ZTXq5cgGF8,0,0,0
@MJDcottage,USERNAME,0.0,0,0,0,MJDcottage early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@flyingzugzwang,USERNAME,0.0,0,2,0,flyingzugzwang early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@redhead3399,USERNAME,0.0,0,0,0,redhead3399 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@arushibafna,USERNAME,0.0,0,2,0,arushibafna early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@TIMOTHYJSPEER,USERNAME,0.0,0,2,0,TIMOTHYJSPEER early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@CodyRohlf,USERNAME,0.0,0,2,0,CodyRohlf early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
Cookie Workout mix,OTHER,0.0,10,23,14,Kick some holiday spirit into your workout session: check out the Christmas Cookie Workout mix #PrimeMusic http://t.co/zTfOHGu3kv,10,23,14
@hatclark,USERNAME,0.0,0,0,0,hatclark early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
later today,OTHER,0.0,27,41,31,Round 1 of the #CandyBracket is in the books after some close matches. Get ready because Round 2 starts later today. http://t.co/dMwhRxvlMc,25,40,30
@izzy68,USERNAME,0.0,0,0,0,izzy68 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
ketchup guy,OTHER,0.0,1,4,2,benrogan more of a ketchup guy?,1,4,2
@austinthelost18,USERNAME,0.0,0,2,0,austinthelost18 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@zrondinelli,USERNAME,0.0,0,0,0,zrondinelli early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@amy_ritchey,USERNAME,0.0,0,2,0,amy_ritchey early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
https://t.co/RNR81cr13m,LINK,0.0,16,27,19,Music fills our hearts. Prime fills our homes. #MoreToPrime Sign up for you 30 day free trial http://t.co/gEahHtSbOvhttps://t.co/RNR81cr13m,16,27,19
next level,OTHER,0.635756016,107,102,105,Take your selfie game to the next level with The Selfie Toaster http://t.co/BFvIUdXo8i http://t.co/3LfwNvweTq,107,102,105
favorite book,OTHER,0.600000024,44,109,66,What was your favorite book of 2014? Here are Amazon editors' picks for best books of the year http://t.co/zGfHBcSK1o http://t.co/2CXg4JGxL8,44,109,66
#TheHobbit,HASHTAG,0.0,38,58,45,RT AmazonVideo: It's here! #TheHobbit: Battle of the Five Armies is now available to own on Amazon Instant: http://t.co/tZl7SStNhi http://�,38,58,45
http://t.co/IwXdmsOFla,LINK,0.0,22,35,26,Stay hydrated in style with this scarf http://t.co/IwXdmsOFla http://t.co/wdLe8wWkFp,22,35,26
@MrHawkeye1996,USERNAME,0.0,1,0,0,MrHawkeye1996 supreme?  http://t.co/YqRNQCI9Rc Or pepperoni?  http://t.co/1iLKibAnTZ,1,0,0
@MdWilliams1963,USERNAME,0.0,0,0,0,MdWilliams1963 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/lyzEnuGBhN,LINK,0.0,28,39,31,RT Movember: For every gift of amazon Prime purchased until June 21st $10 will be donated to #Movember http://t.co/lyzEnuGBhN http://t.c�,28,39,31
http://t.co/NhF9jX4Lp3,LINK,0.0,17,28,20,Celebrate the Luck O' the Irish in the Amazon St. Patrick's Day store http://t.co/NhF9jX4Lp3 http://t.co/fhvZY2xcXB,17,28,20
@BeachCamera,USERNAME,0.0,10,20,13,RT Amazon3PSellers: #BlackFriday Deal: Save 29% on this #Sony Bluetooth Wireless Speaker from BeachCamerahttp://t.co/djzVS5uGqJ http://t�,10,20,13
@lilchippewa,USERNAME,0.0,0,0,0,lilchippewa early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/ZTXq5cgGF8,0,0,0
http://t.co/WyEno8jPFd,LINK,0.0,19,45,28,Volunteer as tribute to read this popular series #100Books http://t.co/WyEno8jPFd http://t.co/lCZZYduH3J,19,45,28
coming home,OTHER,0.150000006,37,114,63,RT nancyfranson: amazon: Know what's better than coming home &amp; finding a pkg? A pkg covered in #Minions! Thanx for making my day! http://�,37,114,63
@Carolyn7979,USERNAME,0.0,0,2,0,Carolyn7979 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Dmcgeecasssport,USERNAME,0.0,0,0,0,Dmcgeecasssport early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/pyCqCiXOis,LINK,0.0,5,33,14,RT mommasita36: #MinionsBoxes http://t.co/pyCqCiXOis,5,33,14
http://t.co/sP9pPXgMxJ,LINK,0.0,10,17,12,Enter the Creativity Is In The Air Sweepstakes for a chance to win an OfficialCricut Air Cutting Machine http://t.co/sP9pPXgMxJ NoPurchNec,10,17,12
@CWCC_kixster,USERNAME,0.0,0,1,0,CWCC_kixster early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
http://t.co/FQT8pL7c30,LINK,0.0,11,17,13,Today only save 50% or more on dresses including picks for women girls and baby http://t.co/FQT8pL7c30 http://t.co/huA9k94tfu,11,17,13
morning coupons,OTHER,0.0,15,19,16,The first batch of March Saturday morning coupons is here http://t.co/FcbO4uzqNF,15,19,16
http://t.co/d9bwIuaVww,LINK,0.0,20,34,24,Battery dying too fast? Check out this 73% off #BlackFriday Deal http://t.co/p7PHpD7A0c (while supplies last) http://t.co/d9bwIuaVww,20,34,24
@JMFJR,USERNAME,0.0,0,0,0,JMFJR early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Corsair,USERNAME,0.0,6,19,10,RT anon7388: Woot! New RAM just arrived! All machines getting 'roided up. I got sticks for days... Thank you Corsair and amazon! #Venge�,6,19,10
"""Not Enough Storage""",OTHER,0.0,15,29,19,"RT AmazonStudent: ""Not Enough Storage"" = worst notification ever. Join #amazonstudent and get access to #unlimited photo sharing http://t.�",15,29,19
http://t.co/S2YRe75Oql,LINK,0.0,30,30,30,There's always money in the Gold Box Deals of the Day http://t.co/RsdLAEhHat http://t.co/S2YRe75Oql,30,30,30
http://t.co/h6ppV6VjAL,LINK,0.0,15,21,17,RT amazon_movies: Explore Holiday deals in AmazonVideo http://t.co/usGb5Fb2As http://t.co/h6ppV6VjAL,15,21,17
@pandb07,USERNAME,0.0,0,0,0,pandb07 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@MrTippy,USERNAME,0.0,0,0,0,MrTippy early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/Cq8h0u71qN,LINK,0.0,27,49,34,#BlackFriday Deals: 50% off Super Mario 3D Land (while supplies last) http://t.co/BSgt97JbFG http://t.co/Cq8h0u71qN,27,49,34
@cmyhog,USERNAME,0.0,0,0,0,cmyhog early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
Broken,OTHER,-0.300000012,8,13,9,RT amazonmusic: Today live on periscopetv 1:15pm PST: We're talking to GoodOldWar about their new album �Broken into Better Shape' http:�,8,13,9
@danyelle1,USERNAME,0.0,0,0,0,danyelle1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
10028,OTHER,0.0,12,18,14,Just in time for last minute gifts�#PrimeNow is in the Upper East Side (10065 10021 10075 10028 and 10128 zips) http://t.co/HFaSYfh4tY,12,18,14
new addition,OTHER,0.81003201,1,0,0,jamespoulter AmazonUK New baby and smiling boxes?! You're one lucky guy! Congrats on the new addition!,1,0,0
http://t.co/9cqA56HVTa,LINK,0.0,34,72,47,Fondue Mugs &gt; Regular Mugs http://t.co/9cqA56HVTa http://t.co/N6ksGwBJrA,34,72,47
Pumping Mom,OTHER,0.0,8,5,6,RT SarahWellsBags: Pumping Mom #Giveaway! Win a Medela #Breastmilk Cooler Set! ENTER HERE: https://t.co/TAwXoNDk4C #AmazonGiveaway,8,5,6
celebrating today,OTHER,0.574999988,12,29,17,We are celebrating todayIn a very colorful waySo visit the siteBy the end of tonightAnd see what we mean hey hey http://t.co/aELXSwBv6Q,12,29,17
@farmgirlleesha,USERNAME,0.0,0,0,0,farmgirlleesha early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@becmurr,USERNAME,0.0,0,3,1,becmurr early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
http://t.co/Rs0UtZZOVs,LINK,0.0,20,40,27,What power will you choose? Browse the entire #WearableTech collection on Amazon http://t.co/Rs0UtZZOVs http://t.co/Tf4y8b2H54,20,40,27
24-Dec,OTHER,0.0,35,32,33,Only two more days to order using Amazon FREE Super Saver Shipping or Standard Shipping to arrive by Dec 24 http://t.co/T4lgw5qg3T,35,32,33
@ZeroP1,USERNAME,0.49000001,0,0,0,ZeroP1 the beauty of brackets = upsets!,0,0,0
10025,OTHER,0.0,28,31,29,Great news New York! Amazon Prime Now has expanded to more zips � 10023 10024 10025 http://t.co/H3RH5DVaAr #PrimeNow,28,31,29
http://t.co/o9Zt51fEmV,LINK,0.0,22,34,26,60% off Deal of the Day: dremel 120-Volt Variable Speed Rotary Kit http://t.co/JiBOHO5NmC http://t.co/o9Zt51fEmV,22,34,26
mystery item tonight,OTHER,0.0,36,27,32,RT AmazonFireTV: Stay tuned to find out #WhatsInBuseysHands. We will reveal the mystery item tonight.https://t.co/lkV3GDvR0U,36,27,32
@AndrewPunch,USERNAME,0.0,0,2,0,AndrewPunch early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@sharon309h2,USERNAME,0.0,0,0,0,sharon309h2 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@JimShafran,USERNAME,0.0,0,2,0,JimShafran early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Testy69,USERNAME,0.0,0,2,0,Testy69 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@PetroLisa,USERNAME,0.0,0,0,0,PetroLisa early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
Bucket List Books,OTHER,0.0,17,33,22,Three more Bucket List Books to read in a lifetime will be revealed today. #100Books,17,33,22
@m_didius_falco,USERNAME,0.0,0,0,0,m_didius_falco early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jeffmccraney,USERNAME,0.0,0,2,0,jeffmccraney early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/rtos8KLbSj,LINK,0.0,9,18,12,A fun twist on a traditional Irish potato dish. See full recipe: http://t.co/rtos8KLbSj #FeelingGreenhttps://t.co/ztu0MTxlTJ,9,18,12
Malcolm X,OTHER,0.0,32,46,36,A classic modern autobiography: The Autobiography of Malcolm X http://t.co/6jXi9jJ8CO #100Books http://t.co/y8XqVVS3rM,32,46,36
@LuisGome10,USERNAME,0.0,0,2,0,LuisGome10 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@rnin85,USERNAME,0.0,0,2,0,rnin85 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@TBec28,USERNAME,0.0,0,0,0,TBec28 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@cincycohen,USERNAME,0.0,0,0,0,cincycohen early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@liberty_penguin,USERNAME,0.0,0,2,0,liberty_penguin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/k99I9JmdGn,LINK,0.0,15,31,20,#CyberMonday Deal of the Day: Up to 50% off select Hasbro toys http://t.co/k99I9JmdGn http://t.co/INqvHQe1Nv,15,31,20
@ShiraGordon,USERNAME,0.0,0,2,0,ShiraGordon early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@djjbean,USERNAME,0.0,0,0,0,djjbean early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
